,0,1,2,3,4,5,6,7,8,9
103,0,0,0,0,0,71,62,95,0,0
104,0,0,0,0,0,17,2,79,0,0
105,0,0,0,0,0,51,45,80,0,0
106,0,0,0,0,0,47,2,19,0,0
107,0,0,0,0,0,63,10,41,0,0
108,0,0,0,0,0,59,24,1,0,0
109,0,0,0,0,0,17,71,22,0,0
110,0,0,0,0,0,31,35,23,0,0
111,0,0,0,0,0,60,97,97,0,0
112,0,0,0,0,0,67,44,19,0,0
113,0,0,0,0,0,44,55,70,0,0
114,0,0,0,0,0,14,37,74,0,0
115,0,0,0,0,0,17,87,70,0,0
116,0,0,0,0,0,94,93,58,0,0
117,0,0,0,0,0,61,71,62,0,0
118,0,0,0,0,0,79,3,94,0,0
119,0,0,0,0,0,35,82,96,0,0
120,0,0,0,0,0,99,80,40,0,0
121,0,0,0,0,0,86,69,59,0,0
122,0,0,0,0,0,48,84,12,0,0
123,0,0,0,0,0,27,83,88,0,0
124,0,0,0,0,0,76,50,29,0,0
125,0,0,0,0,0,40,75,21,0,0
126,0,0,0,0,0,11,65,59,0,0
127,0,0,0,0,0,50,94,28,0,0
128,0,0,0,0,0,86,96,44,0,0
129,0,0,0,0,0,67,40,78,0,0
130,0,0,0,0,0,48,59,98,0,0
131,0,0,0,0,0,43,77,4,0,0
132,0,0,0,0,0,6,90,61,0,0
133,0,0,0,0,0,67,24,77,0,0
134,0,0,0,0,0,3,89,74,0,0
135,0,0,0,0,0,24,31,14,0,0
136,0,0,0,0,0,78,13,11,0,0
137,0,0,0,0,0,49,33,18,0,0
138,0,0,0,0,0,36,86,83,0,0
139,0,0,0,0,0,57,23,9,0,0
140,0,0,0,0,0,72,95,88,0,0
141,0,0,0,0,0,45,19,14,0,0
142,0,0,0,0,0,93,1,49,0,0
143,0,0,0,0,0,89,24,18,0,0
144,0,0,0,0,0,7,78,7,0,0
145,0,0,0,0,0,56,77,8,0,0
146,0,0,0,0,0,63,28,9,0,0
147,0,0,0,0,0,61,86,22,0,0
148,0,0,0,0,0,54,48,90,0,0
149,0,0,0,0,0,15,73,75,0,0
150,0,0,0,0,0,0,0,20,26,42
151,0,0,0,0,0,0,0,31,96,33
152,0,0,0,0,0,0,0,7,1,4
153,0,0,0,0,0,0,0,53,96,75
154,0,0,0,0,0,0,0,68,37,14
155,0,0,0,0,0,0,0,79,31,14
156,0,0,0,0,0,0,0,25,13,97
157,0,0,0,0,0,0,0,81,5,4
158,0,0,0,0,0,0,0,91,74,30
159,0,0,0,0,0,0,0,11,85,50
160,0,0,0,0,0,0,0,59,83,5
161,0,0,0,0,0,0,0,52,89,60
162,0,0,0,0,0,0,0,74,90,23
163,0,0,0,0,0,0,0,30,39,59
164,0,0,0,0,0,0,0,14,52,38
165,0,0,0,0,0,0,0,83,26,41
166,0,0,0,0,0,0,0,95,61,17
167,0,0,0,0,0,0,0,20,93,19
168,0,0,0,0,0,0,0,55,92,65
169,0,0,0,0,0,0,0,37,7,50
170,0,0,0,0,0,0,0,79,55,68
171,0,0,0,0,0,0,0,16,83,10
172,0,0,0,0,0,0,0,99,3,12
173,0,0,0,0,0,0,0,49,78,76
174,0,0,0,0,0,0,0,30,96,34
175,0,0,0,0,0,0,0,80,80,93
176,0,0,0,0,0,0,0,78,17,8
177,0,0,0,0,0,0,0,96,80,12
178,0,0,0,0,0,0,0,19,49,17
179,0,0,0,0,0,0,0,83,84,80
180,0,0,0,0,0,0,0,11,39,21
181,0,0,0,0,0,0,0,10,89,84
182,0,0,0,0,0,0,0,58,49,84
183,0,0,0,0,0,0,0,85,60,86
184,0,0,0,0,0,0,0,23,85,90
185,0,0,0,0,0,0,0,22,60,37
186,0,0,0,0,0,0,0,57,79,45
187,0,0,0,0,0,0,0,18,90,97
188,0,0,0,0,0,0,0,39,61,97
189,0,0,0,0,0,0,0,60,88,50
190,0,0,0,0,0,0,0,77,18,38
191,0,0,0,0,0,0,0,15,91,21
192,0,0,0,0,0,0,0,28,57,78
193,0,0,0,0,0,0,0,27,60,72
194,0,0,0,0,0,0,0,30,86,38
195,0,0,0,0,0,0,0,34,72,18
196,0,0,0,0,0,0,0,46,75,96
197,0,0,0,0,0,0,0,1,86,51
198,0,0,0,0,0,0,0,92,95,43
199,0,0,0,0,0,0,0,18,14,12
